budget,genres,id,keywords,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,imdbId,ML-100k-convertId,ML-latestId
30000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",172,"[{""id"": 503, ""name"": ""federation""}, {""id"": 505, ""name"": ""starfleet""}, {""id"": 665, ""name"": ""uss enterprise-a""}, {""id"": 748, ""name"": ""sha-ka-ree""}, {""id"": 963, ""name"": ""loss of brother""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 5362, ""name"": ""liberation of hostage""}, {""id"": 12388, ""name"": ""romulans""}, {""id"": 155211, ""name"": ""klingon""}, {""id"": 155212, ""name"": ""vulcan""}, {""id"": 161176, ""name"": ""space opera""}]",en,19.578249,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1989-06-09,70200000,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Star Trek V: The Final Frontier,5.6,376,98382,450,1373
30000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",36593,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 11931, ""name"": ""spoof""}, {""id"": 208208, ""name"": ""state prison""}]",en,28.624038,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-03-18,51132598,83.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Naked Gun 33⅓: The Final Insult,6.3,521,110622,384,370
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",9823,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 1002, ""name"": ""authority""}, {""id"": 12380, ""name"": ""tournament""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 14955, ""name"": ""fighting""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 188955, ""name"": ""hand to hand combat""}]",en,11.916389,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Threshold Entertainment"", ""id"": 4174}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-11-21,51376861,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Mortal Kombat: Annihilation,3.8,221,119707,890,1681
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",9271,"[{""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 803, ""name"": ""android""}, {""id"": 3249, ""name"": ""hologram""}, {""id"": 4286, ""name"": ""computer program""}, {""id"": 4563, ""name"": ""virtual reality""}, {""id"": 8440, ""name"": ""ex-cop""}, {""id"": 9819, ""name"": ""visual effect""}, {""id"": 177258, ""name"": ""police training""}]",en,5.301589,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-08-04,24048000,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Virtuosity,5.4,163,114857,1210,338
30000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",11702,"[{""id"": 279, ""name"": ""usa""}, {""id"": 478, ""name"": ""china""}, {""id"": 1376, ""name"": ""assault rifle""}, {""id"": 1589, ""name"": ""sniper""}, {""id"": 1788, ""name"": ""chinatown""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 3739, ""name"": ""funeral""}, {""id"": 8997, ""name"": ""conscientious objector""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 10718, ""name"": ""fugitive""}, {""id"": 13116, ""name"": ""one man army""}, {""id"": 15211, ""name"": ""sunglasses""}, {""id"": 18026, ""name"": ""drug lord""}, {""id"": 18107, ""name"": ""silencer""}, {""id"": 159932, ""name"": ""uzi""}, {""id"": 169590, ""name"": ""police raid""}, {""id"": 177964, ""name"": ""contract killer""}, {""id"": 235220, ""name"": ""replacement""}]",en,9.607391,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-02-06,19204929,87.0,"[{""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",The Replacement Killers,6.0,127,120008,752,1769
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",18550,"[{""id"": 2157, ""name"": ""hacker""}, {""id"": 4654, ""name"": ""undercover agent""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 10717, ""name"": ""chain gang""}, {""id"": 10718, ""name"": ""fugitive""}, {""id"": 208592, ""name"": ""floppy disk""}]",en,2.77255,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-07-19,17193231,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Fled,5.2,47,116320,829,809
18000000,"[{""id"": 10752, ""name"": ""War""}]",9665,"[{""id"": 6091, ""name"": ""war""}, {""id"": 12425, ""name"": ""racism""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 160201, ""name"": ""union soldier""}, {""id"": 166464, ""name"": ""confederate soldier""}, {""id"": 179585, ""name"": ""american civil war""}]",en,16.102271,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Freddie Fields Productions"", ""id"": 27349}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1989-12-15,26828365,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Glory,7.4,383,97441,651,1242
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",311,"[{""id"": 314, ""name"": ""life and death""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 542, ""name"": ""street gang""}, {""id"": 570, ""name"": ""rape""}, {""id"": 625, ""name"": ""sadistic""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 739, ""name"": ""sexual abuse""}, {""id"": 975, ""name"": ""money laundering""}, {""id"": 1632, ""name"": ""opium""}]",en,49.336397,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""The Ladd Company"", ""id"": 7965}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",1984-02-16,0,229.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Once Upon a Time in America,8.2,1069,87843,649,1227
28000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",812,"[{""id"": 2343, ""name"": ""magic""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6513, ""name"": ""cartoon""}, {""id"": 7376, ""name"": ""princess""}, {""id"": 9673, ""name"": ""love""}, {""id"": 10267, ""name"": ""comedy""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 173259, ""name"": ""arab""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 190536, ""name"": ""genie""}, {""id"": 234183, ""name"": ""animal sidekick""}]",en,92.98200899999999,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1992-11-25,504050219,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Aladdin,7.4,3416,103639,95,588
28000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",562,"[{""id"": 720, ""name"": ""helicopter""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 949, ""name"": ""terrorist""}, {""id"": 1418, ""name"": ""skyscraper""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1470, ""name"": ""s.w.a.t.""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 1953, ""name"": ""vault""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10950, ""name"": ""shootout""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 13116, ""name"": ""one man army""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 33553, ""name"": ""walkie talkie""}, {""id"": 33965, ""name"": ""christmas eve""}, {""id"": 162304, ""name"": ""elevator shaft""}, {""id"": 162914, ""name"": ""one night""}, {""id"": 219404, ""name"": ""action hero""}]",en,66.169628,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Gordon Company"", ""id"": 1073}, {""name"": ""Silver Pictures"", ""id"": 1885}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1988-07-15,140767956,131.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Die Hard,7.5,3948,95016,144,1036
27000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",8831,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 10568, ""name"": ""science fiction""}, {""id"": 175629, ""name"": ""alternative reality""}]",en,13.308126999999999,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Renaissance Pictures"", ""id"": 467}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Largo Entertainment"", ""id"": 1644}, {""name"": ""Signature Pictures"", ""id"": 2982}, {""name"": ""JVC Entertainment Networks"", ""id"": 4248}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1994-09-15,101646581,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Timecop,5.5,282,111438,797,379
28000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",78,"[{""id"": 310, ""name"": ""artificial intelligence""}, {""id"": 312, ""name"": ""man vs machine""}, {""id"": 679, ""name"": ""cyborg""}, {""id"": 801, ""name"": ""bounty hunter""}, {""id"": 803, ""name"": ""android""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6017, ""name"": ""genetics""}, {""id"": 10718, ""name"": ""fugitive""}, {""id"": 12190, ""name"": ""cyberpunk""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 178657, ""name"": ""tech noir""}, {""id"": 207268, ""name"": ""neo-noir""}]",en,94.05613100000001,"[{""name"": ""Shaw Brothers"", ""id"": 5798}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""The Ladd Company"", ""id"": 7965}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1982-06-25,33139618,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""cn"", ""name"": ""\u5e7f\u5dde\u8bdd / \u5ee3\u5dde\u8a71""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Blade Runner,7.9,3509,83658,89,541
28000000,"[{""id"": 12, ""name"": ""Adventure""}]",11780,"[{""id"": 388, ""name"": ""scotland""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 160279, ""name"": ""18th century""}, {""id"": 208070, ""name"": ""highlands""}, {""id"": 220446, ""name"": ""violent man""}]",en,10.703456,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Talisman Productions"", ""id"": 8989}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-04-13,31596911,139.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Rob Roy,6.5,148,114287,549,151
28000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",17834,"[{""id"": 2343, ""name"": ""magic""}, {""id"": 4896, ""name"": ""wish""}, {""id"": 161155, ""name"": ""kids""}, {""id"": 208705, ""name"": ""fairy godmother""}]",en,1.767479,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""The Bubble Factory"", ""id"": 27128}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-07-11,8345056,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",A Simple Wish,5.5,46,120133,1292,1583
28000000,"[{""id"": 18, ""name"": ""Drama""}]",9746,"[{""id"": 188, ""name"": ""buddhism""}, {""id"": 478, ""name"": ""china""}, {""id"": 1262, ""name"": ""mountains""}, {""id"": 1529, ""name"": ""buddhist monk""}, {""id"": 4558, ""name"": ""tibet""}, {""id"": 4559, ""name"": ""dalai lama""}, {""id"": 4561, ""name"": ""lhasa""}, {""id"": 5722, ""name"": ""buddha""}]",en,7.039189,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-12-25,5684789,134.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""bo"", ""name"": """"}]",Kundun,6.8,91,119485,900,1730
27000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",174,"[{""id"": 455, ""name"": ""farewell""}, {""id"": 503, ""name"": ""federation""}, {""id"": 505, ""name"": ""starfleet""}, {""id"": 559, ""name"": ""peace conference""}, {""id"": 665, ""name"": ""uss enterprise-a""}, {""id"": 750, ""name"": ""rura penthe""}, {""id"": 3012, ""name"": ""court case""}, {""id"": 4732, ""name"": ""peace contract""}, {""id"": 4812, ""name"": ""plan""}, {""id"": 155211, ""name"": ""klingon""}, {""id"": 161176, ""name"": ""space opera""}]",en,16.188572,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1991-12-05,96900000,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Star Trek VI: The Undiscovered Country,6.7,413,102975,227,1372
27000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",9437,"[{""id"": 521, ""name"": ""washington d.c.""}, {""id"": 3877, ""name"": ""covered investigation""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 5922, ""name"": ""north carolina""}, {""id"": 156091, ""name"": ""missing person""}]",en,18.913,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Rysher Entertainment"", ""id"": 11661}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-10-03,60527873,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Kiss the Girls,6.2,345,119468,332,1620
27000000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",525,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 378, ""name"": ""prison""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 727, ""name"": ""country music""}, {""id"": 745, ""name"": ""nun""}, {""id"": 1416, ""name"": ""jazz""}, {""id"": 1926, ""name"": ""car journey""}, {""id"": 2636, ""name"": ""blues""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6029, ""name"": ""concert""}, {""id"": 6031, ""name"": ""music instrument""}, {""id"": 6272, ""name"": ""children's home""}, {""id"": 6490, ""name"": ""shopping mall""}, {""id"": 6783, ""name"": ""orphanage""}, {""id"": 11313, ""name"": ""winnebago""}, {""id"": 14765, ""name"": ""church""}, {""id"": 15211, ""name"": ""sunglasses""}, {""id"": 15232, ""name"": ""parole""}, {""id"": 15483, ""name"": ""car chase""}, {""id"": 41591, ""name"": ""music band""}, {""id"": 156336, ""name"": ""loudspeaker""}, {""id"": 167213, ""name"": ""saturday night live""}, {""id"": 226464, ""name"": ""wrigley field""}, {""id"": 226465, ""name"": ""holiday inn""}]",en,44.714264,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1980-06-17,115229890,133.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Blues Brothers,7.5,1065,80455,186,1220
27000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",9549,"[{""id"": 2106, ""name"": ""cold war""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 3801, ""name"": ""space travel""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6165, ""name"": ""historical figure""}, {""id"": 8044, ""name"": ""flight""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 156836, ""name"": ""space race""}, {""id"": 221295, ""name"": ""sound barrier""}]",en,17.567332,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""The Ladd Company"", ""id"": 7965}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1983-10-20,21500000,193.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",The Right Stuff,7.3,235,86197,193,1231
27000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",2666,"[{""id"": 634, ""name"": ""soul""}, {""id"": 2116, ""name"": ""sleep""}, {""id"": 2887, ""name"": ""manipulation""}, {""id"": 2964, ""name"": ""future""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 10937, ""name"": ""memory""}, {""id"": 12965, ""name"": ""duel""}, {""id"": 33465, ""name"": ""parallel world""}, {""id"": 178657, ""name"": ""tech noir""}, {""id"": 185199, ""name"": ""matrix""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 214730, ""name"": ""retrofuturism""}]",en,39.324831,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Mystery Clock Cinema"", ""id"": 908}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-02-27,27200316,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Dark City,7.2,828,118929,691,1748
27000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",42807,"[{""id"": 2492, ""name"": ""bank robber""}, {""id"": 177695, ""name"": ""crime spree""}, {""id"": 177703, ""name"": ""western u.s.""}]",en,3.123583,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Detour Filmproduction"", ""id"": 11510}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-03-26,76000000,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Newton Boys,5.9,44,120769,1106,1804
26000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",8011,"[{""id"": 233, ""name"": ""japan""}, {""id"": 242, ""name"": ""new york""}, {""id"": 388, ""name"": ""scotland""}, {""id"": 1629, ""name"": ""morocco""}, {""id"": 46958, ""name"": ""good and bad""}]",en,7.9644509999999995,"[{""name"": ""Trans-Film"", ""id"": 2662}, {""name"": ""Initial Groupe"", ""id"": 22240}, {""name"": ""Lumi\u00e8re Pictures"", ""id"": 25129}, {""name"": ""Fallingcloud"", ""id"": 30655}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1994-11-29,36800000,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Highlander: The Final Dimension,4.5,110,110027,1419,405
25530000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",36355,"[{""id"": 630, ""name"": ""dolphin""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 3546, ""name"": ""florida keys""}, {""id"": 13088, ""name"": ""summer""}]",en,4.475007,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""The Bubble Factory"", ""id"": 27128}, {""name"": ""American Films"", ""id"": 38181}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-05-17,20080020,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Flipper,5.3,84,116322,112,711
25000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",788,"[{""id"": 582, ""name"": ""san francisco""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1946, ""name"": ""restaurant""}, {""id"": 2341, ""name"": ""nanny""}, {""id"": 2546, ""name"": ""mask""}, {""id"": 4056, ""name"": ""custody battle""}, {""id"": 167808, ""name"": ""fake identity""}]",en,30.884534999999996,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Blue Wolf"", ""id"": 10230}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-11-24,441286195,125.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Mrs. Doubtfire,7.0,1591,107614,393,500
22000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",424,"[{""id"": 1382, ""name"": ""factory""}, {""id"": 1631, ""name"": ""concentration camp""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 1739, ""name"": ""holocaust""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 3599, ""name"": ""defense industry""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 194409, ""name"": ""the holocaust""}]",en,104.469351,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-11-29,321365567,195.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Schindler's List,8.3,4329,108052,318,527
25000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 37, ""name"": ""Western""}]",11969,"[{""id"": 4948, ""name"": ""retirement""}, {""id"": 5074, ""name"": ""wyatt earp""}, {""id"": 6145, ""name"": ""right and justice""}, {""id"": 6165, ""name"": ""historical figure""}]",en,30.537845,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-12-25,56505065,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Tombstone,7.4,626,108358,470,553
2800000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",794,"[{""id"": 345, ""name"": ""monk""}, {""id"": 530, ""name"": ""prophecy""}, {""id"": 1704, ""name"": ""ambassador""}, {""id"": 2341, ""name"": ""nanny""}, {""id"": 4083, ""name"": ""rottweiler""}, {""id"": 4084, ""name"": ""devil's son""}, {""id"": 4087, ""name"": ""revelation""}, {""id"": 5160, ""name"": ""aggression by animal""}, {""id"": 6025, ""name"": ""photography""}, {""id"": 11627, ""name"": ""paranormal phenomena""}, {""id"": 13001, ""name"": ""cowardliness""}, {""id"": 41586, ""name"": ""archaeologist""}]",en,25.939385,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1976-06-06,60922980,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",The Omen,7.2,476,75005,448,1350
25000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",769,"[{""id"": 378, ""name"": ""prison""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 1583, ""name"": ""mass murder""}, {""id"": 1857, ""name"": ""irish-american""}, {""id"": 2149, ""name"": ""drug traffic""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 41523, ""name"": ""brooklyn new york city""}, {""id"": 214983, ""name"": ""crime epic""}, {""id"": 214985, ""name"": ""tampa""}]",en,63.65424399999999,"[{""name"": ""Winkler Films"", ""id"": 8880}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1990-09-12,46836394,145.0,"[{""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",GoodFellas,8.2,3128,99685,182,1213
